premiseID,capacitykW,installDate,manufacturer,model,azimuth,tilt,rateClass,dateInstalled,premiseRateCode,maxAC,efficiency
50091,9.6,4/12/2017 0:00,SolarEdge,SE7600A-US,225,23,E100,4/12/2017,E130,8.35,97.5
50111,5.32,11/23/2018 0:00,SolarEdge,SE5000H-US,170,23,E100,11/23/2018,E100,5.4,97.5
50187,3.9,12/30/2016 0:00,Delta,Solivia 7.6 TL,224,37,E100,12/30/2016,E130,7.6,97.5
50189,6.93,4/12/2017 0:00,Delta,Solivia 6.6 TL,194,26,E100,4/12/2017,E130,6.6,97.5
50205,3.8,6/26/2006 0:00,SMA,SB 3800u,230,15,E100,6/26/2006,E130,3.84,96.5
50215,16.6,9/8/2014 0:00,Fronius (2),IG+ 11.4 & 5.0,105,27,E100,9/8/2014,E130,16.4,96.2
50219,11.88,1/23/2019 0:00,Solaredge,SE-10000H-US,201,27,E100,1/23/2019,E140,10.8,97.5
50225,10.98,6/20/2018 0:00,Delta (2),Solivia 5.2 TL,232,26,E100,6/20/2018,E130,10.4,97.5
50431,4.88,4/27/2018 0:00,Delta,Solivia 6.6 TL,180,32,E100,4/27/2018,E130,6.6,97.5
50719,3,12/12/2018 0:00,SolarEdge,3000H,265,18,E100,12/12/2018,E100,3.3,97.5
50731,5.4,5/16/2013 0:00,SMA,SB5000US,244,18,E100,5/16/2013,E130,5,95.5
50811,3.64,11/1/2016 0:00,SolarEdge,SE3000A-US,174,18,E100,11/1/2016,E130,3.3,97.5
50959,7.25,11/16/2016 0:00,Enphase,S280-60-240,204,27,E100,11/16/2016,E130,,
50979,4,3/31/2009 0:00,SMA,SB4000US,160,22,E100,3/31/2009,E130,4,96.5
51040,7.92,9/24/2018 0:00,Enphase,IQ7Plus-72-2-US,182,18.6,E100,9/24/2018,E130,,
51059,8.6,11/22/2011 0:00,Enphase,M215 (42),230,25,E100,11/22/2011,E130,9.03,95.5
51071,3.15,9/7/2011 0:00,Power One - Aurora,PVI 3.0,180,30,E100,9/7/2011,E130,3.3,96
51102,5.46,12/30/2016 0:00,SolarEdge,SE5000A-US,270,30,E100,12/30/2016,E130,5.4,97.5
51105,15,5/30/2014 0:00,Fronius,IG+ A11.4,186,27,E100,5/30/2014,E130,11.4,96.2
51137,5.2,4/24/2017 0:00,Delta,Solivia 3.8 TL,181,25,E100,4/24/2017,E130,3.8,97.5
51141,8.4,6/16/2017 0:00,AP systems,YC500A microinverters,235,20,E100,6/16/2017,E130,,
51200,3,4/3/2013 0:00,SMA,SB3000HF-US,170,27,E100,4/3/2013,E130,3,96.5
51351,5.2,12/16/2016 0:00,Delta,Solivia 5.2 TL,89,20,E100,12/16/2016,E140,5.2,97.5
51451,5.4,12/18/2012 0:00,SolarEdge,SE5000US,160,23,E100,12/18/2012,E130,5.4,97.5
51506,2.4,7/5/2017 0:00,ABB,PVI-3.0-OUTD-S-US,139,21,E100,7/5/2017,E140,3.3,96
51515,8.06,8/9/2016 0:00,SolarEdge,SE5000A,180,27,E100,8/9/2016,E130,5.4,97.5
51520,5.25,12/10/2015 0:00,ABB Power One,PVI-5000,189,28,E100,12/10/2015,E130,5,96.4
51527,8.32,8/4/2016 0:00,SolarEdge,SE7600A,181,36,E100,8/4/2016,E130,8.35,97.5
51550,6.1,3/17/2015 0:00,Power One,PVI-5000,180,30,E100,3/17/2015,E140,5,96.4
51551,25,7/10/2014 0:00,Advanced Energy,AE 3TL-23,180,25,E300,7/10/2014,E370,23.2,98
51956,9.81,1/22/2015 0:00,Fronius,IG+10.0,225,25,E100,1/22/2015,E130,10,96.2
52259,5,11/6/2015 0:00,Fronius,Primo 5.0-1,95,20,E100,11/6/2015,E130,5,96.5
52274,17.08,11/29/2017 0:00,SolarEdge,SE7600H-US-U; SE10000A-US-U,185,17,E100,11/29/2017,E130,16.8,97.5
52293,4.41,9/1/2016 0:00,SolarEdge,SE5000A-US,140,23,E100,9/1/2016,E130,5.4,97.5
52419,6.6,4/2/2018 0:00,SolarEdge,SE6000H-US-ZB-U,180,25,E100,4/2/2018,E130,6,97.5
52502,3.9,2/6/2009 0:00,SMA,SB3000US,180,30,E100,2/6/2009,E130,3,96.5
52749,3.75,12/19/2014 0:00,Enphase,(15) M250,264,18,E100,12/19/2014,E130,3.75,96.5
52761,4.16,8/3/2016 0:00,SolarEdge,SE3800A,187,18,E100,8/3/2016,E130,4.15,98
52801,13.55,3/23/2017 0:00,SolarEdge,SE10000A-US-ZB-U,204,22,E100,3/23/2017,E130,10.8,97.5
52820,3.38,5/4/2016 0:00,SolarEdge,SE3000A,235,21,E100,5/4/2016,E130,3.3,97.5
52827,7.2,1/9/2019 0:00,Enphase,IQ7-60-2-US,90,31,E100,1/9/2019,E140,,
52929,2.8,5/29/2013 0:00,SMA,SB3800US,180,18,E100,5/29/2013,E130,3.84,96.5
52957,6.24,3/8/2017 0:00,Delta,Solivia 5.2 TL,204,18,E100,3/8/2017,E130,5.2,97.5
52988,3.24,12/14/2016 0:00,Enphase,M250-60-2LL-S22,90,20,E100,12/14/2016,E130,,96.5
53157,3.6,9/8/2017 0:00,SolarEdge,SE3800A-US-U,246,22,E100,9/8/2017,E130,4.15,98
53261,2.61,8/21/2018 0:00,SolarEdge,SE3000H-US,210,20,E100,8/21/2018,E130,3.3,97.5
53266,4.55,3/1/2019 0:00,SolarEdge,SE3800A-USS,145,18,E100,3/1/2019,E140,4.15,98
53301,10,2/12/2014 0:00,Power One,PVI-3.6 PVI 4.2,139,22,E100,2/12/2014,E130,8.6,96
53308,7.2,1/22/2018 0:00,SolarEdge,SE7600H-US,180,20,E100,1/22/2018,E130,8.35,97.5
53473,3.3,6/8/2018 0:00,SolarEdge,HD Wave 3000H,202,18,E100,6/8/2018,E130,3.3,97.5
53613,7.5,2/27/2014 0:00,Power One,PVI-6000,115,23,E100,2/27/2014,E140,6,96.4
53641,10,12/19/2012 0:00,Fronius,IG+10.0-3,270,10,E250,12/19/2012,E224,10,96.2
53643,10,12/19/2012 0:00,Fronius,IG+10.0-3,270,10,E200,12/19/2012,E223,10,96.2
53697,8.58,10/20/2016 0:00,Delta,Solivia 7.6 TL,134,22,E100,10/20/2016,E140,7.6,97.5
53963,3.5,9/1/2011 0:00,Enphase,M190 (15),180,10,E100,9/1/2011,E130,2.85,95.5
54036,2.8,4/9/2012 0:00,SMA,SB3000US,180,20,E100,4/9/2012,E130,3,96.5
54037,3,8/20/2010 0:00,SMA,SB 3000US,180,20,E100,8/20/2010,E130,3,96.5
54038,3.1,9/8/2010 0:00,SMA,SB 3000US,180,20,E100,9/8/2010,E130,3,96.5
54563,3.6,8/28/2017 0:00,ABB,PVI-3.0-OUTD-S-US,180,18,E100,8/28/2017,E130,3.3,96
54666,7.2,11/30/2018 0:00,SolarEdge,7600H,108,18,E100,11/30/2018,E110,8.35,97.5
54671,9.15,4/19/2017 0:00,SolarEdge,SE7600A-US,179,20,E100,4/19/2017,E130,8.35,97.5
54708,6.3,1/12/2018 0:00,ABB,PVI-4.2-OUTD-S-US-Z-A,179,24,E100,1/12/2018,E130,4.6,96
54710,5.4,11/5/2018 0:00,Solaredge,5000H,225,23,E100,11/5/2018,E100,5.4,97.5
54712,4.58,9/14/2018 0:00,ABB,PVI-5000-OUTD-US-Z-A,180,20,E100,9/14/2018,E130,5,96.4
54713,8.32,8/1/2016 0:00,SolarEdge,SE7600A-US,158,21,E100,8/1/2016,E130,8.35,97.5
54726,7.8,12/28/2017 0:00,Delta,Solivia 6.6 TL,179,24,E100,12/28/2017,E130,6.6,97.5
54749,1,12/15/1999 0:00,Adv. Energy,GC1000,180,23,E100,12/15/1999,E130,1.04,93
54767,7.19,2/27/2018 0:00,SunPower,SPR E20 327 microinverters,200,30,E100,2/27/2018,E130,,
54830,5.2,10/28/2016 0:00,SolarEdge,SE5000A-US-U,180,23,E100,10/28/2016,E130,5.4,97.5
54859,2.34,10/20/2016 0:00,Delta,Solivia 3.8 TL,203,18,E100,10/20/2016,E130,3.8,97.5
54948,2.7,6/13/2018 0:00,SolarEdge,HD Wave 3000-H,199,23,E100,6/13/2018,E130,3.3,97.5
54967,5.2,10/12/2015 0:00,Sunny Boy,SB7000TL-US-22,180,20,E100,10/12/2015,E130,7,95.5
55037,4.27,8/29/2018 0:00,ABB,PVI-5000-OUTD-US-Z-A,220,20,E100,8/29/2018,E130,5,96.4
55105,3,5/3/2014 0:00,Power One,PVI-3.0,270,20,E100,5/3/2014,E140,3.3,96
55109,2.5,6/17/2015 0:00,ABB Power One,PVI-3.0,180,25,E100,6/17/2015,E140,3.3,96
55495,6.2,1/30/2019 0:00,APS,YC500i microinverters,107,18.4,E100,1/30/2019,E140,,
55511,3.25,1/12/2018 0:00,Delta,Solivia 3.8 TL,186,24,E100,1/12/2018,E130,3.8,97.5
55567,3.71,10/12/2015 0:00,SolarEdge,SE3800A,180,20,E100,10/12/2015,E130,4.15,98
55778,6,9/14/2018 0:00,SolarEdge,6000H,91,27,E100,9/14/2018,E130,6,97.5
55779,10.1,7/1/2011 0:00,Froenius,IG+ 11.4-1UNI,180,5,E100,7/1/2011,E220,11.4,96.2
55809,2.7,2/23/2016 0:00,Enphase,M250-60-2LL-S22 (10),270,20,E100,2/23/2016,E130,2.5,96.5
55813,2.25,5/3/2014 0:00,Power One,PVI-3.0,180,26,E100,5/3/2014,E130,3.3,96
55946,5.8,10/10/2017 0:00,SolarEdge,SE6000HD-US-U,272,19,E100,10/10/2017,E130,6,97.5
56010,4.8,2/10/2011 0:00,PV Powered,PVP5200,180,43,E200,2/10/2011,E220,5.2,96
56022,8.54,11/1/2018 0:00,SolarEdge,SE7600A-US,180,27,E100,11/1/2018,E100,8.35,97.5
56028,2.34,9/1/2016 0:00,SolarEdge,SE3000A-US-ZB-U,180,26,E100,9/1/2016,E130,3.3,97.5
56038,5.4,6/7/2017 0:00,SolarEdge,SE6000A-US-U,244,18,E100,6/7/2017,E130,6,97.5
56103,3,5/2/2013 0:00,Enphase,(12) M215,135,23,E100,5/2/2013,E130,2.58,95.5
56164,4.2,5/22/2017 0:00,SolarEdge,SE5000A-US-U,180,30,E100,5/22/2017,E130,5.4,97.5
56175,5.32,4/19/2017 0:00,SolarEdge,SE5000A-US,139,30,E100,4/19/2017,E130,5.4,97.5
56234,3.71,12/3/2015 0:00,SolarEdge,SE3800A-US,119,24,E100,12/3/2015,E130,4.15,98
56358,3.2,4/22/2011 0:00,Enphase,D380,180,23,E100,4/22/2011,E130,,
56366,4.41,3/28/2017 0:00,SolarEdge,SE5000A-US-U,181,23,E100,3/28/2017,E130,5.4,97.5
56369,5.4,11/5/2018 0:00,SolarEdge,SE5000H,180,23,E100,11/5/2018,E100,5.4,97.5
56422,5.7,1/12/2017 0:00,SolarEdge,SE6000A-US,135,18,E100,1/12/2017,E130,6,97.5
56720,1.5,6/16/2005 0:00,Xantrex/Trace,ST1500,180,23,E100,6/16/2005,E130,1.5,90
56725,3,3/30/2011 0:00,SMA,SB4000US,185,34,E100,3/30/2011,E130,4,96.5
56768,2.8,7/19/2010 0:00,Enphase,M190 (12),180,30,E100,7/19/2010,E130,2.28,95.5
56886,3.2,9/26/2011 0:00,Enphase,M215 (14),180,25,E100,9/26/2011,E130,3.01,95.5
56900,2.6,11/4/2016 0:00,SolarEdge,SE3000A,187,18,E100,11/4/2016,E130,3.3,97.5
56916,10.03,6/28/2017 0:00,Delta,Solivia 7.6 TL,180,20,E100,6/28/2017,E130,7.6,97.5
56950,5.32,10/13/2017 0:00,SolarEdge,SE5000H-US,180,27,E100,10/13/2017,E130,5.4,97.5
57066,3.15,2/16/2018 0:00,SolarEdge,HD Wave 3000H-US,179,18,E100,2/16/2018,E130,3.3,97.5
57094,9.1,12/7/2017 0:00,Delta (2),Solivia 5.2,101,34,E100,12/7/2017,E130,10.4,97.5
57113,3,4/19/2018 0:00,SolarEdge,HD Wave 3000H,126,18,E100,4/19/2018,E130,3.3,97.5
57144,8.85,12/24/2018 0:00,SolarEdge,SE7600H-US,270,28,E100,12/24/2018,E100,8.35,97.5
57165,5.5,3/26/2014 0:00,Enphase,(22) M-215,135,22,E100,3/26/2014,E130,4.73,95.5
57241,2.95,4/25/2017 0:00,SolarEdge,SE3800A-US,180,23,E100,4/25/2017,E130,4.15,98
57297,3.3,8/30/2011 0:00,Sunpower,SPR 4000m,180,25,E100,8/30/2011,E130,4,96
57301,2.7,3/30/2007 0:00,Fronius,IG3000,95,19,E100,3/30/2007,E130,2.35,95.2
57454,4.55,8/17/2018 0:00,Delta,Solivia 3.8 TL,205,26,E100,8/17/2018,E130,3.8,97.5
57489,5,7/1/2011 0:00,Power One,PVI-5000,180,30,E100,7/1/2011,E140,5,96.4
57598,6.41,8/17/2018 0:00,Delta,Solivia 5.2 TL,257,35,E100,8/17/2018,E140,5.2,97.5
57632,8.6,10/20/2011 0:00,PVP,PVP4600 (2),180,5,E300,10/20/2011,E370,9.2,95.5
57632,27.1,10/20/2011 0:00,PVP,PVP30kW,180,10,E300,10/20/2011,E370,30,93.5
57642,3.4,3/30/2011 0:00,Enphase,D380,160,27,E100,3/30/2011,E135,,
57650,9.6,7/2/2013 0:00,Fronius,IG+ 7.5,156,25,E100,7/2/2013,E130,7.5,96.2
57732,5.13,3/8/2016 0:00,Enphase,M250-IG-60,90,24,E100,3/8/2016,E130,,
58058,6.5,8/11/2014 0:00,Power One,PVI-5000,180,18,E100,8/11/2014,E140,5,96.4
58087,6.4,4/1/2015 0:00,ABB Power One,PVI-6000,224,22,E100,4/1/2015,E140,6,96.4
58089,4.5,9/20/2018 0:00,Solaredge,5000H,270,18,E100,9/20/2018,E140,5.4,97.5
58319,2.8,5/26/2017 0:00,SolarEdge,SE3000H,179,23,E100,5/26/2017,E140,3.3,97.5
58340,7.2,2/23/2016 0:00,SolarEdge,SE6000A-US,90,26,E100,2/23/2016,E140,6,97.5
58342,5.9,5/11/2017 0:00,ABB,PVI-4.2-OUTD-S-US,134,26,E100,5/11/2017,E140,4.6,96
58367,6.83,3/8/2018 0:00,SolarEdge,SE6000H-US-ZB-U,191,34,E100,3/8/2018,E130,6,97.5
58464,4.9,4/8/2014 0:00,Power One,PVI 4.2,164,18,E100,4/8/2014,E140,4.6,96
58465,6.1,4/14/2015 0:00,ABB Power One,PVI-6000,193,27,E100,4/14/2015,E130,6,96.4
58483,1.9,11/30/2011 0:00,Enphase,M190 (8),185,34,E100,11/30/2011,E130,1.52,95.5
58498,8.96,12/16/2016 0:00,Enphase,S280-60-LL-2-US,162,28,E100,12/16/2016,E130,,
58499,4.2,9/25/2015 0:00,Enphase,M250,260,24,E100,9/25/2015,E140,,96.5
58504,7.15,2/23/2018 0:00,SolarEdge,SE6000A-US-ZB-U,205,30,E100,2/23/2018,E130,6,97.5
58571,8.6,3/12/2012 0:00,Sunyboy,7000-US,180,2,E200,3/12/2012,E224,7,95.5
58625,2.5,3/31/2015 0:00,Power One,PVI-3.0,180,22,E100,3/31/2015,E140,3.3,96
58755,4.48,9/26/2017 0:00,SolarEdge,HD Wave 3800H,206,27,E100,9/26/2017,E130,4.15,98
58791,4.7,9/23/2011 0:00,PV Powered,PVP4800,205,19,E100,9/23/2011,E130,4.8,96
58828,7,12/4/2017 0:00,SolarEdge,SE6000H-US,180,20,E100,12/4/2017,E140,6,97.5
58830,7.25,5/11/2017 0:00,Delta,Solivia 6.6 TL,209,30,E100,5/11/2017,E140,6.6,97.5
58995,9.9,3/26/2018 0:00,SolarEdge,SE10000A-US,155,26,E100,3/26/2018,E130,10.8,97.5
59030,9.9,9/19/2017 0:00,Delta,Solivia 7.6 TL,193,26,E100,9/19/2017,E130,7.6,97.5
59147,3.1,11/9/2012 0:00,Fronius,IG+ V 3.0,210,5,E100,11/9/2012,E140,3,96.2
59195,10,12/13/2012 0:00,SMA Sunnyboy,SB10000,180,10,E200,12/13/2012,E220,10,98
59232,10.92,3/1/2017 0:00,SolarEdge,SE10000A-US-ZB-U,174,24,E100,3/1/2017,E130,10.8,97.5
59273,7.59,11/8/2018 0:00,Enphase,IQ6+,145,22.5,E100,11/8/2018,E100,,
59288,3.9,5/4/2016 0:00,SolarEdge,SE3000A-US,180,30,E100,5/4/2016,E130,3.3,97.5
59308,7.48,7/9/2018 0:00,Delta,Solivia 5.2 TL & 3.8 TL,135,25.5,E100,7/9/2018,E130,9,97.5
59322,6,3/27/2018 0:00,Delta,Solivia 5.2 TL,252,26,E100,3/27/2018,E130,5.2,97.5
59492,3,7/14/2015 0:00,ABB Power One,PVI-3.0,135,20,E100,7/14/2015,E130,3.3,96
59494,4.2,1/30/2019 0:00,SolarEdge,3800H-US,207,23,E100,1/30/2019,E140,4.15,98
59543,2.2,9/14/2010 0:00,PV Powered,PVP2000,190,17,E100,9/14/2010,E130,2,92
59976,6.4,11/2/2018 0:00,SolarEdge,SE6000H-US,90,18,E100,11/2/2018,E100,6,97.5
60074,7.68,3/27/2017 0:00,SolarEdge,SE7600A-US,180,26,E100,3/27/2017,E130,8.35,97.5
60172,2.86,6/8/2016 0:00,SolarEdge,SE3000A,180,18,E100,6/8/2016,E130,3.3,97.5
60316,2.3,3/29/2011 0:00,Outback,GT2524T,180,19,E100,3/29/2011,E130,2.5,92
60328,4.77,11/2/2015 0:00,SolarEdge,SE5000A,204,22,E100,11/2/2015,E130,5.4,97.5
60329,2.5,8/31/2005 0:00,Outback,GTFX2524,180,22,E100,8/31/2005,E130,2.5,92
60357,4.05,8/3/2016 0:00,SolarEdge,SE3800,270,20,E100,8/3/2016,E130,4.15,98
60449,2.76,6/28/2017 0:00,SunPower,X21-345-C-AC,185,21,E100,6/28/2017,E130,,
60693,7.54,9/2/2016 0:00,SolarEdge,SE6000A,181,18,E100,9/2/2016,E130,6,97.5
60888,2.6,4/14/2015 0:00,ABB Power One,PVI-3.0,180,28,E100,4/14/2015,E130,3.3,96
60944,3.12,5/10/2016 0:00,SolarEdge,SE3000A,180,18,E100,5/10/2016,E130,3.3,97.5
60959,4.76,4/8/2014 0:00,Power One,PVI 3.6,180,14,E100,4/8/2014,E130,4,96
61083,2.4,3/29/2019 0:00,SolarEdge,SE3800H,180,23,E100,3/29/2019,E140,4.15,98
61111,6,12/3/2015 0:00,Fronius,Primo 5.0-1 208-240,180,23,E100,12/3/2015,E130,5,96.5
61115,7.56,8/11/2016 0:00,SolarEdge,SE7600A,180,18,E100,8/11/2016,E130,8.35,97.5
61171,3.9,3/8/2014 0:00,Power One,PVI-3.0,100,18,E100,3/8/2014,E130,3.3,96
61176,5.49,8/10/2018 0:00,ABB,PVI-4.2-OUTD-S-US-Z-A,180,18,E100,8/10/2018,E130,4.6,96
61235,5.57,2/9/2016 0:00,SolarEdge,SE6000A-US-U,180,22,E100,2/9/2016,E130,6,97.5
61397,4.5,10/16/2015 0:00,SolarEdge,SE3800A-US,135,19,E100,10/16/2015,E130,4.15,98
61405,6,4/27/2017 0:00,SolarEdge,SE6000A-US-U,139,20,E100,4/27/2017,E130,6,97.5
61516,4.6,3/29/2016 0:00,Enphase,M250 IG-60-240-S2,160,20,E100,3/29/2016,E130,,96.5
61543,3.9,7/19/2017 0:00,ABB,PVI-3.0-OUTD-S-US,74,18,E100,7/19/2017,E130,3.3,96
61547,3.08,11/16/2017 0:00,SolarEdge,HD Wave 3000H,181,18,E100,11/16/2017,E130,3.3,97.5
61729,3.48,6/1/2018 0:00,SolarEdge,SE3000H-US,75,18,E100,6/1/2018,E130,3.3,97.5
62022,3.64,7/19/2017 0:00,SolarEdge,HD Wave 3000H,130,27,E100,7/19/2017,E140,3.3,97.5
62027,2.1,1/28/2009 0:00,PV Powered,PVP2500,180,15,E100,1/28/2009,E130,2.5,94.5
62057,5.87,7/10/2017 0:00,SolarEdge,SE6000A-US-U,136,28,E100,7/10/2017,E130,6,97.5
62127,3.76,10/24/2012 0:00,Enphase,M215 (16),180,15,E100,10/24/2012,E130,3.44,95.5
62306,11.66,3/9/2016 0:00,SolarEdge,SE10000A-US-U,144,23,E100,3/9/2016,E130,10.8,97.5
62316,4.1,3/23/2017 0:00,SolarEdge,SE3000A-US-ZB-U,264,20,E100,3/23/2017,E130,3.3,97.5
62722,10.92,4/12/2017 0:00,SolarEdge,SE10000A-US-ZB-U,131,26,E100,4/12/2017,E140,10.8,97.5
63006,5.67,3/21/2017 0:00,ABB,PVI-4.2,180,20,E100,3/21/2017,E130,4.6,96
63038,7.4,5/21/2014 0:00,Power One,(2) PVI-3.0,140,10,E100,5/21/2014,E130,6.6,96
63042,9,4/19/2014 0:00,Fronius,IG+ 7.5,225,10,E100,4/19/2014,E130,7.5,96.2
63044,8.6,6/18/2013 0:00,Power One,PVI-5000 PVI 3.0,160,18,E100,6/18/2013,E130,8.3,96
63161,4.6,2/19/2014 0:00,Power One,PVI-3.6,261,23,E100,2/19/2014,E140,4,96
63173,8.8,4/8/2014 0:00,Power One,PVI-5000PVI-3.0,165,18,E100,4/8/2014,E140,8.3,96
63275,3.58,7/16/2018 0:00,ABB,UNO-DM-3.3-TL-PLUS-US-SZ-RA,180,20,E100,7/16/2018,E130,3.3,96.5
64228,7.4,2/27/2014 0:00,Power One,PVI-6000,205,26,E100,2/27/2014,E130,6,96.4
64291,6.5,5/23/2016 0:00,SolarEdge,SE6000A-US,180,19,E100,5/23/2016,E130,6,97.5
64312,4.23,1/28/2019 0:00,ABB,UN0_DM-3.3-TL-PLUSUS-SZ-RA,180,10,E100,1/28/2019,E140,3.3,96.5
64368,13,2/24/2016 0:00,SolarEdge,SE11400A-US,100,14,E100,2/24/2016,E130,12,97.5
64852,4,10/16/2015 0:00,ABB Power One,PVI-3.0,180,30,E100,10/16/2015,E130,3.3,96
64857,2.32,10/20/2017 0:00,SolarEdge,SE3000H-US,180,26,E100,10/20/2017,E130,3.3,97.5
64875,2.2,8/22/2012 0:00,Enphase,M215 (9),180,40,E100,8/22/2012,E130,1.935,95.5
64890,5.72,5/20/2016 0:00,SolarEdge,SE5000A,260,19,E100,5/20/2016,E130,5.4,97.5
64901,5.04,6/15/2017 0:00,Enphase,M250-60-2LL-S22,180,18,E100,6/15/2017,E130,,96.5
64903,5.04,6/15/2017 0:00,Enphase,M250-60-2LL-S22,180,20,E100,6/15/2017,E130,,96.5
64915,5.7,1/4/2019 0:00,SolarEdge,SE5000H,180,20,E100,1/4/2019,E140,5.4,97.5
64921,7.8,8/8/2012 0:00,Power One,PIV-3.6 4.2,160,26,E100,8/8/2012,E130,8.2,96
64953,2.24,8/3/2016 0:00,Enphase,M250-60-2LL-S22,278,20,E100,8/3/2016,E130,,96.5
64997,6.83,1/24/2018 0:00,SolarEdge,SE6000H-US-ZB-U,165,15,E100,1/24/2018,E130,6,97.5
65022,2.8,6/8/2016 0:00,Enphase,M250-60-2LL-S22 (10),175,20,E100,6/8/2016,E130,2.5,96.5
65606,4.2,3/22/2013 0:00,Adv. Energy,TL-5.0,180,19,E100,3/22/2013,E130,5.4,97.5
65643,2.95,5/23/2017 0:00,SolarEdge,SE3000A-US-ZB-U,179,18,E100,5/23/2017,E130,3.3,97.5
65681,9.3,6/2/2018 0:00,SolarEdge,SE7600H-US,180,14,E100,6/2/2018,E115,8.35,97.5
65760,3.3,9/13/2012 0:00,Fronius,IG-3000,180,15,E100,9/13/2012,E130,2.35,95.2
65802,6.3,10/28/2016 0:00,Enphase,M280-60-240,180,18,E100,10/28/2016,E115,,
65810,11.48,3/22/2017 0:00,Enphase,M250-60-2LL-S22,135,16,E100,3/22/2017,E115,,96.5
65813,5.4,11/21/2016 0:00,SolarEdge,SE7600A-US,110,20,E100,11/21/2016,E115,8.35,97.5
65815,3.12,3/21/2017 0:00,Delta,Solivia 3.8 TL,182,16,E100,3/21/2017,E130,3.8,97.5
66103,3.1,4/26/2013 0:00,SMA,SB3000-US,165,18,E100,4/26/2013,E130,3,96.5
66179,9.43,11/19/2018 0:00,Delta (2),Solivia 5.2 TL,221,18,E100,11/19/2018,E100,10.4,97.5
66180,7.15,7/13/2018 0:00,Delta,Solivia 6.6 TL,128,15,E100,7/13/2018,E130,6.6,97.5
66183,3,1/8/2019 0:00,SolarEdge,SE11400A-US,235,23,E100,1/8/2019,E140,12,97.5
66210,8.12,6/4/2018 0:00,SolarEdge,HD Wave SE6000H-US,132,18,E100,6/4/2018,E115,6,97.5
66233,2.92,11/3/2015 0:00,SolarEdge,SE3000A,178,23,E100,11/3/2015,E130,3.3,97.5
66301,8.8,2/12/2014 0:00,Power One,PVI 4.2 (2),90,27,E100,2/12/2014,E130,9.2,96
66330,7.15,10/4/2018 0:00,Delta,Solivia 7.6 TL,220,16,E100,10/4/2018,E130,7.6,97.5
66737,2.9,9/19/2018 0:00,APS,YC500i microinverters,190,26,E100,9/19/2018,E140,,
66761,4.68,12/2/2016 0:00,SolarEdge,SE3800-US-ZB-U,225,18,E100,12/2/2016,E130,4.15,98
67038,8.18,12/30/2016 0:00,SunPower,E20-327-C-AC,271,23,E100,12/30/2016,E130,,
67039,7.48,12/8/2017 0:00,Delta (2),Solivia 5.2 TL,131,35,E100,12/8/2017,E130,10.4,97.5
67080,5.3,3/28/2013 0:00,SMA,SB5000US,180,18,E100,3/28/2013,E130,5,95.5
67401,7.36,4/30/2018 0:00,SolarEdge,SE7600H-US,181,26.6,E100,4/30/2018,E130,8.35,97.5
67459,9.4,3/29/2013 0:00,Aurora (2),PVI-4.2PVI-3.6,180,23,E100,3/29/2013,E130,8.6,96
67571,3.92,10/23/2017 0:00,SolarEdge,SE3800H,91,18,E100,10/23/2017,E130,4.15,98
67824,2.84,5/17/2017 0:00,SolarEdge,SE3000A-US-ZB-U,179,18,E100,5/17/2017,E130,3.3,97.5
67845,2.5,1/5/2009 0:00,Fronius,IG3000,90,19,E100,1/5/2009,E130,2.35,95.2
67918,3.9,11/29/2016 0:00,Delta,Solivia 5.2 TL,90,26,E100,11/29/2016,E130,5.2,97.5
67919,4.16,6/17/2016 0:00,SolarEdge,SE3800A-US,180,25,E100,6/17/2016,E130,4.15,98
67927,6.75,10/17/2016 0:00,Enphase,M250-IG-60-240-S2x,180,24,E100,10/17/2016,E115,,
68092,10,7/17/2012 0:00,Power One,PVI-5.0 (2),90,10,E100,7/17/2012,E130,10,96.4
68181,9.8,6/3/2013 0:00,Fronius,IG+10.0,125,22,E200,6/3/2013,A220,10,96.2
68245,4.25,4/19/2014 0:00,Power One,PVI 4.2,100,20,E100,4/19/2014,E140,4.6,96
68262,4.62,6/14/2017 0:00,SolarEdge,HD Wave 3800H,183,27,E100,6/14/2017,E115,4.15,98
68358,7.02,12/9/2016 0:00,Delta,Solivia 5.2 TL,150,26,E100,12/9/2016,E130,5.2,97.5
68428,4.8,5/15/2018 0:00,SolarEdge,SE5000-H,172,27,E100,5/15/2018,E130,5.4,97.5
68553,5.8,5/21/2014 0:00,Power-One,PVI-5000,109,27,E100,5/21/2014,E140,5,96.4
69223,5.1,5/26/2017 0:00,SolarEdge,SE5000A-US-U,90,18,E100,5/26/2017,E130,5.4,97.5
69501,9.8,6/20/2018 0:00,SolarEdge,SE10000A-US-U,90,21,E100,6/20/2018,E115,10.8,97.5
69549,6,9/22/2017 0:00,Enphase,M250-60-2LL-S22,140,20,E100,9/22/2017,E130,,96.5
69607,3,6/16/2015 0:00,ABB Power One,PVI-3.0,186,18,E100,6/16/2015,E130,3.3,96
69655,3.9,2/2/2018 0:00,SolarEdge,SE3800A-US-ZB-U,157,18,E100,2/2/2018,E130,4.15,98
69669,5.4,12/14/2018 0:00,APS,YC500i microinverters,225,18,E100,12/14/2018,E100,,
69684,3.85,8/10/2018 0:00,SolarEdge,SE5000HD-US,180,18,E100,8/10/2018,E130,5.4,97.5
69910,4.9,5/21/2013 0:00,SMA,SB5000US,210,18,E100,5/21/2013,E130,5,95.5
